"","X.4","X","Year","Region","FedOk","Gini","R.P.10","Dec_coef","Infl_all","Coef_infl","Unfood_infl","Food_infl","Service_infl","Unempl","GRP","Avinc_mrot","Sh_city","Pre_sch","Av_sub_nom","Av_sub_real","GRP2","Av5_infl","Av4_infl","Av3_infl","Av2_infl","YAv_sub_nom","YAv_sub_real","TAv_sub_nom","TAv_sub_real","G_s","avGRP08","Sd_infl","Infl2","G1","G2","G3","G4","G5"
"71",71,182,2008,"Костромская область",1,0.366,11.2,NA,13.30945869,1.133094587,6.303025594,18.40911955,13.38324583,4.9,1.190715,NA,0.692,0.7501891551,254.5,224.6612596,1.417802211225,10.93017018,10.92990631,10.26887091,10.7809593,3054,2695.9351152,0.2545,0.2246612596,0.3824935979,1.937637,0.571865854510965,177.141690620817,6.4,11.3,16,23,43.3
"72",72,183,2009,"Костромская область",1,0.362,10.8,NA,8.814447876,1.088144479,10.13847992,5.145040044,12.92515277,8.2,1.168562,NA,0.694,0.7501044714,302.47,245.4176384,1.365537147844,11.40178508,11.02128174,11.61746016,13.18239431,3629.64,2945.0116608,0.30247,0.2454176384,0.3848408816,1.937637,0.851126704237779,77.6944913587209,6.5,11.4,16.2,23,42.9
"73",73,184,2010,"Костромская область",1,0.365,11.1,NA,10.85666335,1.108566634,7.824265406,15.52733689,7.554477849,6,1.465369,NA,0.696,0.754,521.07,388.6725071,2.147306306161,10.5763632,10.91000955,11.70727016,11.03921013,6252.84,4664.0700852,0.52107,0.3886725071,0.348360847,1.937637,0.385450674175338,117.867139095233,6.4,11.3,16.1,23,43.2
"74",74,185,2011,"Костромская область",1,0.361,10.8,NA,5.681127398,1.056811274,5.940423248,1.698681386,11.21901611,5.1,1.756266,3.365889145,0.7,0.757,807.27,567.5296709,3.084470262756,10.89933825,11.49400852,10.97832783,9.830809046,9687.24,6810.3560508,0.80727,0.5675296709,0.332,1.937637,0.72936568712516,32.2752085123062,6.5,11.4,16.2,23,42.9
"75",75,186,2012,"Костромская область",1,0.368,11.3,NA,7.442701981,1.07442702,6.1098649,7.747261571,8.917683119,4.8,1.981425,3.44114075,0.702,0.755,767,505.9494546,3.926045030625,10.3064001,9.629641013,8.429786104,8.237965439,9204,6071.3934552,0.767,0.5059494546,0.326,1.937637,0.405081438999889,55.3938127779813,6.4,11.2,16,23,43.4
"76",76,187,2013,"Костромская область",1,0.361,10.8,NA,7.435932589,1.074359326,5.447951553,7.222040141,10.73726273,4.9,2.113834,3.376560999,0.705,0.736,745.38,461.8947648,4.468294179556,9.188720761,8.182168147,7.972225725,6.558274555,8944.56,5542.7371776,0.74538,0.4618947648,0.3299048018,1.937637,0.319296100821793,55.2930934681522,6.5,11.4,16.2,23,42.9
"77",77,188,2014,"Костромская область",1,0.358,10.7,NA,10.95501446,1.109550145,8.180436862,14.29756428,10.11601886,4.3,2.238842,3.478574001,0.708,0.743,562.07,312.7644202,5.012413500964,8.032507523,7.837901989,6.850027693,7.439317232,6744.84,3753.1730424,0.56207,0.3127644202,0.4893423295,1.937637,0.597750834885289,120.012341818809,6.6,11.4,16.2,23,42.8
"78",78,189,2015,"Костромская область",1,0.354,10.3,NA,12.89620683,1.128962068,14.28627894,14.60550309,7.698802721,5.3,2.459409,3.762279966,0.713,0.76,745.31,367.3148919,6.048692629281,8.454238876,7.861812258,8.598661193,9.181296264,8943.72,4407.7787028,0.74531,0.3673148919,0.4681921264,1.937637,1.42719368628852,166.312150602139,6.7,11.6,16.3,23,42.4
"79",79,190,2016,"Костромская область",1,0.36,10.7,NA,6.076927861,1.060769279,8.78159973,5.559496918,2.466433395,5.5,2.433464,3.865409413,0.715,0.7696440009,768.58,359.4615919,5.921747039296,8.850402777,9.657462271,10.4058149,11.92140216,9222.96,4313.5391028,0.76858,0.3594615919,0.4399394175,1.937637,0.332274074531944,36.929052227798,6.6,11.4,16.2,23,42.8
"80",80,191,2017,"Костромская область",1,0.358,10.5,5.3,2.133728906,1.021337289,2.968294766,0.225709806,4.415875335,5.3,2.568484,3.299333333,0.719,0.7749046118,811.47,370.1811574,6.597110058256,8.931814933,9.307306832,9.938314088,9.433462833,9737.64,4442.1738888,0.81147,0.3701811574,0.4500331817,1.937637,0.353176065629217,4.55279904429996,6.6,11.5,16.3,23,42.6
"81",81,206,2008,"Курская область",1,0.383,12.6,NA,17.46924859,1.174692486,13.7829084,17.56577387,23.85379985,6.3,1.462764,NA,0.637,0.4765763952,140.75,124.2478283,2.139678519696,11.73545619,11.67162979,12.2677177,13.75971194,1689,1490.9739396,0.14075,0.1242478283,0.2810316716,2.3647892,0.724331109062392,305.174646299217,6,10.8,15.7,22.9,44.6
"82",82,207,2009,"Курская область",1,0.378,12.2,NA,10.85459865,1.108545987,12.39393165,7.918228985,13.56242088,8.8,1.418335,NA,0.642,0.4679568425,199.38,161.7726345,2.011674172225,12.80779796,13.54609899,14.98302219,16.67978504,2392.56,1941.271614,0.19938,0.1617726345,0.2826740705,2.3647892,0.82852739175533,117.822311852582,6.1,11,15.8,22.9,44.2
"83",83,208,2010,"Курская область",1,0.38,12.4,NA,9.484170105,1.094841701,5.249884042,14.46412573,9.382322442,8.2,1.713221,NA,0.647,0.479,370.79,276.576811,2.935126194841,13.00262115,13.93672134,14.70481573,14.11400618,4449.48,3318.921732,0.37079,0.276576811,0.2764428522,2.3647892,0.644373080339848,89.9494825805757,6.1,10.9,15.7,22.9,44.4
"84",84,209,2011,"Курская область",1,0.383,12.6,NA,5.508700261,1.055087003,6.068708597,3.486509964,8.032922011,6.3,2.03676,3.784503464,0.654,0.491,368.63,259.1555026,4.1483912976,13.03195534,13.37676769,12.54937262,10.16725346,4423.56,3109.8660312,0.36863,0.2591555026,0.259,2.3647892,0.774095798693905,30.3457785655415,6,10.8,15.7,22.9,44.6
"85",85,210,2012,"Курская область",1,0.395,13.7,NA,5.776837448,1.057768374,3.163131783,7.423201139,8.138680338,5.1,2.215373,4.091433529,0.659,0.496,278.9,183.975623,4.907877529129,11.75756011,10.74633867,8.591985183,7.478055839,3346.8,2207.707476,0.2789,0.183975623,0.25,2.3647892,0.423497343557196,33.3718509006152,5.7,10.5,15.4,22.8,45.6
"86",86,211,2013,"Курская область",1,0.391,13.4,NA,5.874289628,1.058742896,4.21729781,6.952782907,7.277185779,4.6,2.426461,3.997963497,0.665,0.502,336.42,208.4717014,5.887712984521,9.734102848,7.881251016,6.907964477,5.642683783,4037.04,2501.6604168,0.33642,0.2084717014,0.2467510152,2.3647892,0.370002815304605,34.5072786336284,5.8,10.6,15.5,22.8,45.3
"87",87,212,2014,"Курская область",1,0.374,13.6,NA,10.95655894,1.109565589,6.266391562,17.08841101,9.276290721,3.9,2.667693,4.175009003,0.665,0.525,410.98,228.6902368,7.116585942249,7.476838049,6.648603467,5.719829382,5.82555232,4931.76,2744.2828416,0.41098,0.2286902368,0.346860866,2.3647892,0.575117906224982,120.046183805694,5.7,10.5,15.5,22.8,45.5
"88",88,213,2015,"Курская область",1,0.381,12.4,NA,13.91088805,1.139108881,16.1679681,14.59049822,8.000786584,4.2,3.012425,4.325398156,0.669,0.5563,456.58,225.0186276,9.074704380625,7.496601487,7.005372968,7.50896703,8.385639535,5478.96,2700.2235312,0.45658,0.2250186276,0.3623518468,2.3647892,1.09526529234065,193.512806339633,6,10.9,15.7,22.9,44.5
"89",89,214,2016,"Курская область",1,0.381,12.4,NA,5.795583245,1.057955832,7.151489978,5.320281364,4.02009989,4.3,3.231458,4.161992263,0.673,0.553773918,467.02,218.4232645,10.442320805764,8.352145578,9.074900684,10.19695029,12.42401951,5604.24,2621.079174,0.46702,0.2184232645,0.3534503625,2.3647892,0.230037875669255,33.5887851497247,6.1,10.9,15.7,22.9,44.4
"90",90,215,2017,"Курская область",1,0.374,11.8,5.8,2.131673932,1.021316739,2.96900904,0.897046665,2.675258781,4.1,3.463402,3.523333333,0.677,0.5493885352,540.5,246.5684691,11.995153413604,8.411004485,9.079732933,10.16963692,9.778271253,6486,2958.8216292,0.5405,0.2465684691,0.3560410544,2.3647892,0.585539766524715,4.54403375236834,6.2,11.1,15.9,22.9,43.9
"91",91,230,2008,"Липецкая область",1,0.383,12.6,NA,15.98530337,1.159853034,12.20921954,17.47548337,19.51962724,5,2.191358,NA,0.633,0.5496900589,201.88,178.2106683,4.802049884164,11.42820087,11.76416204,11.38122385,11.60127063,2422.56,2138.5280196,0.20188,0.1782106683,0.2577319588,2.9750467,0.561226335804013,255.529923830933,6,10.8,15.7,22.9,44.6
"92",92,231,2009,"Липецкая область",1,0.387,12.9,NA,8.724510217,1.087245102,10.81229893,4.803051942,11.41399777,5.6,1.921652,NA,0.634,0.5668852754,250.47,203.2259592,3.692746409104,12.59591787,12.51482004,13.04388652,14.77367859,3005.64,2438.7115104,0.25047,0.2032259592,0.2508245987,2.9750467,0.662153473314325,76.1170785265374,5.9,10.7,15.6,22.9,44.9
"93",93,232,2010,"Липецкая область",1,0.386,12.8,NA,8.074813077,1.080748131,4.141775694,12.64673428,7.641165014,4.5,2.116106,NA,0.635,0.575,346.11,258.1676961,4.477904603236,11.74633182,11.94821554,12.72078923,12.29623903,4153.32,3098.0123532,0.34611,0.2581676961,0.2512241857,2.9750467,0.702315614394428,65.2026062284902,5.9,10.7,15.6,22.9,44.9
"94",94,233,2011,"Липецкая область",1,0.381,12.5,NA,4.732134213,1.047321342,7.253240397,2.534407179,4.676345627,4.9,2.462138,3.882517321,0.637,0.586,402.36,282.8684807,6.062123531044,11.16258537,11.5408986,10.87108695,8.399174898,4828.32,3394.4217684,0.40236,0.2828684807,0.245,2.9750467,0.983755206113571,22.3930942098451,6,10.9,15.7,22.9,44.5
"95",95,234,2012,"Липецкая область",1,0.397,14,NA,6.589643996,1.06589644,4.196574436,7.500606368,8.854241972,3.6,2.519608,4.300390371,0.639,0.596,407.2,268.6083675,6.348424473664,10.14462328,9.303411573,7.162779354,6.390346499,4886.4,3223.30041,0.4072,0.2686083675,0.245,2.9750467,0.597627252836858,43.4234079940189,5.7,10.4,15.4,22.7,45.8
"96",96,235,2013,"Липецкая область",1,0.4,14.3,NA,6.247722263,1.062477223,4.30981942,6.743056793,8.574841788,3.7,2.718962,4.269356388,0.64,0.616,442.48,274.194633,7.392754357444,8.75518618,7.019207245,6.456737559,5.656807167,5309.76,3290.335596,0.44248,0.274194633,0.2338399928,2.9750467,0.270102861065104,39.0340334755858,5.6,10.4,15.3,22.7,46
"97",97,236,2014,"Липецкая область",1,0.389,14.1,NA,11.90621154,1.119062115,8.684128625,15.9650789,10.95767291,3.7,3.4384,4.548613612,0.641,0.644,480.58,267.4192272,11.82259456,6.864463393,6.404445218,5.853412796,6.418545806,5766.96,3209.0307264,0.48058,0.2674192272,0.3346904606,2.9750467,0.57701951020006,141.757873235229,5.6,10.4,15.4,22.7,45.9
"98",98,237,2015,"Липецкая область",1,0.388,13.1,NA,12.0922846,1.120922846,13.42477227,14.60424152,6.31514927,4.1,3.880747,4.637887678,0.642,0.6691,487.93,240.4690065,15.060197278009,7.482721909,7.335206655,8.217196261,9.040268173,5855.16,2885.628078,0.48793,0.2404690065,0.311173474,2.9750467,1.05761703271023,146.223346847397,5.9,10.7,15.6,22.8,45
"99",99,238,2016,"Липецкая область",1,0.389,13.2,NA,4.642928097,1.046429281,6.3751308,3.856616931,3.004879501,4,4.183284,4.58833011,0.642,0.6809677545,514.32,240.545273,17.499865024656,8.270190668,9.173224733,10.04826017,11.99920943,6171.84,2886.543276,0.51432,0.240545273,0.2962596162,2.9750467,0.235505581224478,21.556781313912,5.8,10.6,15.6,22.8,45.2
"100",100,239,2017,"Липецкая область",1,0.389,13.2,6.3,2.284313288,1.022843133,2.517642018,0.800137522,4.191797876,3.9,4.318212,3.905866667,0.642,0.6814031654,492.09,224.4845105,18.646954876944,8.251740446,8.671298528,9.491380766,8.3035774,5905.08,2693.814126,0.49209,0.2244845105,0.3042649053,2.9750467,0.410730133328739,5.21808719773337,5.8,10.6,15.6,22.8,45.2
"101",101,254,2008,"Московская область",1,0.416,16,NA,11.79040128,1.117904013,5.716346938,13.76950081,15.70928068,2.7,2.375958,NA,0.799,0.6485883263,422.4,372.8758981,5.645176417764,11.02253697,11.28568869,10.96324979,10.78411736,5068.8,4474.5107772,0.4224,0.3728758981,0.2012697234,3.5399333,0.618270437052699,139.013562343426,5.3,9.9,14.9,22.6,47.3
"102",102,255,2009,"Московская область",1,0.408,15.1,NA,10.8597312,1.108597312,8.665611963,8.348072453,15.6073861,4.8,2.173397,NA,0.802,0.6404908989,494.98,401.6161029,4.723654519609,11.38644858,11.16946212,11.11853483,12.54405386,5939.76,4819.3932348,0.49498,0.4016161029,0.2062885936,3.5399333,0.88363202497168,117.933761736253,5.4,10.1,15.1,22.7,46.7
"103",103,256,2010,"Московская область",1,0.41,15.4,NA,7.954305639,1.079543056,3.855620048,11.48645379,8.52615142,3.3,2.594215,NA,0.802,0.638,636.09,474.4673365,6.729951466225,11.10744678,11.05377733,11.97978863,11.32409369,7633.08,5693.608038,0.63609,0.4744673365,0.2015667301,3.5399333,0.445242599289672,63.2709781986272,5.4,10.1,15.1,22.6,46.8
"104",104,257,2011,"Московская область",1,0.414,15.8,NA,5.825946017,1.05825946,5.647082079,2.828936803,9.696376272,3.7,3.043426,5.913279446,0.801,0.65,716.49,503.7092099,9.262441817476,10.42684438,10.95955967,10.18930273,9.397373392,8597.88,6044.5105188,0.71649,0.5037092099,0.205,3.5399333,0.636782275716486,33.9416469929982,5.3,10,15,22.6,47.1
"105",105,258,2012,"Московская область",1,0.42,16.5,NA,5.590766331,1.055907663,4.561502864,7.569321162,4.505857903,2.9,3.366506,6.630297116,0.801,0.658,705.7,465.513077,11.333362648036,9.913290997,9.081880439,8.193702494,6.884828301,8468.4,5586.156924,0.7057,0.465513077,0.199,3.5399333,0.35680293347075,31.2566681678432,5.2,9.8,14.8,22.5,47.7
"106",106,259,2013,"Московская область",1,0.417,16.1,NA,7.372558047,1.07372558,4.499067673,8.237553714,9.601740746,2.8,3.590473,6.289894332,0.814,0.672,751.64,465.7739422,12.891496363729,8.374543516,7.537013888,6.451721696,5.708290771,9019.68,5589.2873064,0.75164,0.4657739422,0.2000266872,3.5399333,0.301924383469328,54.3546121563845,5.2,9.9,14.9,22.6,47.4
"107",107,260,2014,"Московская область",1,0.388,14.9,NA,12.21219588,1.122121959,8.702669198,14.47515437,13.83894303,2.7,3.818929,6.292401873,0.816,0.695,804.38,447.5980649,14.584218707041,7.504102582,6.681187765,6.260160379,6.477935212,9652.56,5371.1767788,0.80438,0.4475980649,0.2840779217,3.5399333,0.773682164011225,149.137728211489,5.4,10.2,15.2,22.7,46.5
"108",108,261,2015,"Московская область",1,0.392,13.5,NA,13.84266194,1.138426619,14.48513011,14.48612118,12.4533633,3.3,4.372491,6.320536463,0.816,0.7112,864.06,425.8390542,19.118677545081,7.765137192,7.717896897,8.356034038,9.765707376,10368.72,5110.0686504,0.86406,0.4258390542,0.2338542801,3.5399333,0.680385363176076,191.619289585125,5.8,10.5,15.5,22.8,45.4
"109",109,262,2016,"Московская область",1,0.397,13.9,NA,6.223665634,1.062236656,7.845502043,6.25429315,4.593242569,3.3,4.968486,6.534332689,0.816,0.7122563743,860.52,402.4615382,24.685853132196,8.915904108,9.702389226,11.10820576,13.02448886,10326.24,4829.5384584,0.86052,0.4024615382,0.2315197168,3.5399333,0.360693775937428,38.7340139238326,5.7,10.4,15.4,22.8,45.7
"110",110,263,2017,"Московская область",1,0.388,13.1,6.2,3.201960002,1.0320196,4.018824557,3.002153381,2.717058743,3.2,5.095452,5.5048,0.817,0.7069661462,932.66,425.4663244,25.963631084304,8.997647801,9.866406999,10.71049584,9.967199004,11191.92,5105.5958928,0.93266,0.4254663244,0.2247546637,3.5399333,0.50613433957495,10.2525478544078,5.9,10.7,15.6,22.8,45
"111",111,278,2008,"Орловская область",1,0.405,14.8,NA,14.30418392,1.143041839,8.555640146,18.07566375,17.38843584,6,1.205314,NA,0.652,0.6230088081,238.24,210.3076562,1.452781838596,9.969622461,10.02778036,9.462437289,9.442698519,2858.88,2523.6918744,0.23824,0.2103076562,0.2943269372,2.0130657,0.518810070149847,204.609677617187,5.5,10.2,15.2,22.7,46.4
"112",112,279,2009,"Орловская область",1,0.4,14.2,NA,8.577875517,1.085778755,8.924211214,6.381409747,11.92159334,9.8,1.138488,NA,0.654,0.6173576789,284.84,231.1130364,1.296154926144,10.87006622,10.65329921,11.03977447,12.80543342,3418.08,2773.3564368,0.28484,0.2311130364,0.3000894899,2.0130657,0.734114640608368,73.579948385148,5.6,10.4,15.3,22.7,46
"113",113,280,2010,"Орловская область",1,0.399,14.1,NA,8.978925642,1.089789256,5.062361029,13.61290443,7.555139684,8.9,1.345338,NA,0.654,0.631,307.07,229.0472811,1.809934334244,10.23506481,10.41911531,11.37826771,11.40424342,3684.84,2748.5673732,0.30707,0.2290472811,0.294112393,2.0130657,0.423969338514003,80.6211056845651,5.6,10.4,15.3,22.8,45.9
"114",114,281,2011,"Орловская область",1,0.399,14.1,NA,5.763598263,1.057635983,5.425134346,3.465304772,9.924219379,6.3,1.674649,3.423625866,0.655,0.631,352.65,247.9211893,2.804449273201,10.12956277,10.7735247,10.58986547,8.778215753,4231.8,2975.0542716,0.35265,0.2479211893,0.287,2.0130657,0.749705034589531,33.2190649372566,5.6,10.4,15.3,22.8,45.9
"115",115,282,2012,"Орловская область",1,0.403,14.6,NA,6.837197246,1.068371972,4.559885408,7.027612173,10.1785852,5.3,1.876597,3.649316851,0.657,0.652,371.1,244.7951012,3.521616300409,9.752904784,9.363034417,7.763914818,7.35922555,4453.2,2937.5412144,0.3711,0.2447951012,0.278,2.0130657,0.369646978736319,46.74726618071,5.5,10.3,15.2,22.7,46.3
"116",116,283,2013,"Орловская область",1,0.381,12.4,NA,7.424625774,1.074246258,5.468413713,8.425938549,9.22469979,5.8,2.132182,3.508626321,0.658,0.656,417.08,258.4548398,4.546200081124,8.853134329,7.531484531,7.184933314,6.299042371,5004.96,3101.4580776,0.41708,0.2584548398,0.279796975,2.0130657,0.334426333027503,55.1250678839451,6.1,10.9,15.7,22.9,44.4
"117",117,284,2014,"Орловская область",1,0.368,12,NA,12.68007261,1.126800726,10.21437017,17.02277205,10.4011441,5.1,2.329616,3.597587324,0.659,0.67,461.99,257.0748029,5.427110707456,7.510104279,7.244806243,6.672920284,7.13050888,5543.88,3084.8976348,0.46199,0.2570748029,0.3887632025,2.0130657,0.986890970613668,160.784241394872,6.2,11,15.8,22.9,44.1
"118",118,285,2015,"Орловская область",1,0.369,11.4,NA,12.8170322,1.128170322,14.90493488,13.80494352,7.595959577,6.2,2.731075,3.827158424,0.663,0.6784,504.78,248.7732771,7.458770655625,8.310469593,8.14399722,8.94931013,10.0209736,6057.36,2985.2793252,0.50478,0.2487732771,0.4281865408,2.0130657,1.21878727604222,164.276314415837,6.3,11.2,16,23,43.5
"119",119,286,2016,"Орловская область",1,0.371,11.6,NA,6.267313455,1.062673135,7.406491148,5.115022986,5.943755614,6.4,2.843858,3.749355255,0.666,0.6884175181,556.39,260.2212328,8.087528324164,9.062856569,9.903628542,10.94520735,12.74853161,6676.68,3122.6547936,0.55639,0.2602212328,0.4236387259,2.0130657,0.326464068281317,39.279217943224,6.3,11.1,16,22.9,43.7
"120",120,287,2017,"Орловская область",1,0.368,11.4,5.6,2.05079249,1.020507925,2.42367728,1.490141003,2.168946454,6.5,2.85354,3.216266667,0.667,0.6902405978,597.24,272.452456,8.1426905316,9.166544906,9.756774327,10.54535451,9.493209487,7166.88,3269.429472,0.59724,0.272452456,0.4341787722,2.0130657,0.387697163916748,4.2057498370404,6.3,11.2,16,23,43.5
"121",121,302,2008,"Рязанская область",1,0.376,12,NA,15.4407453,1.154407453,9.975048716,18.38348893,16.36197402,5.4,1.282115,NA,0.706,0.584178499,276.44,244.028914,1.643818873225,11.69740475,11.66882664,11.66757515,12.47944767,3317.28,2928.346968,0.27644,0.244028914,0.2956440518,2.2289718,0.649094989624443,238.416615419472,6.2,11,15.8,22.9,44.1
"122",122,303,2009,"Рязанская область",1,0.368,11.3,NA,8.337544123,1.083375441,8.642053216,5.605488186,14.69635843,9,1.318912,NA,0.705,0.5743609347,342.92,278.2378965,1.739528863744,12.41321964,12.59914548,13.4580088,15.96635056,4115.04,3338.854758,0.34292,0.2782378965,0.3117447605,2.2289718,0.872795636000905,69.5146420029719,6.4,11.2,16,23,43.4
